ID_MISSTA,RESOLUTION,ID_MISPHOT,Resolution_scan
1923_CAF_A-104_P_10000,10000,CFA-104B1,721
1923_CAF_A-104_P_5000,5000,CF0A-1041,721
1923_CAF_A-105_P_100,100,CF0A-1055,725
1923_CAF_A-107_P_100,100,CF0A-1075,725
1923_CAF_A-108_P_5000,5000,CF0A-1081,721
1923_CAF_A-109_P_9500,9500,CF0A-1091,721
1923_CAF_A-110_P_2000,2000,CF0A-1101,721
1923_CAF_A-74_P_5000,5000,CF00A-741,750
1923_CAF_A-75_P_100,100,CF00A-755,725
1923_CAF_A-76_P_100,100,CF00A-765,725
1923_CAF_A-76_P_5000,5000,CF00A-761,750
1923_CAF_A-79_P_5000,5000,CF00A-791,
1923_CAF_A-80_P_5000,5000,CF00A-801,750
1923_CAF_A-84_P_5000,5000,CF00A-841,721
1923_CAF_A-85_P_5000,5000,CF00A-851,721
1923_CAF_A-98_P_100,100,CF00A-985,725
1923_CAF_A-99_P_5000,5000,CF00A-991,721
1923_CAF_B-103_P_100,100,CF0B-1035,725
1923_CAF_B-105_P_5000,5000,CF0B-1051,750
1923_CAF_B-106_P_2000,2000,CF0B-1061,750
1923_CAF_B-107_P_100,100,CF0B-1075,725
1923_CAF_B-108_P_10000,10000,CFB-108B1,750
1923_CAF_B-108_P_5000,5000,CF0B-1081,750
1923_CAF_B-109_P_100,100,CF0B-1095,725
1923_CAF_B-111_P_100,100,CF0B-1115,725
1923_CAF_B-115_P_100,100,CF0B-1155,725
1923_CAF_B-116_P_100,100,CF0B-1165,725
1923_CAF_B-116_P_2000,2000,CF0B-1161,725
1923_CAF_B-117_P_5000,5000,CF0B-1171,750
1923_CAF_B-118_P_2500,2500,CF0B-1181,750
1923_CAF_B-118BIS_P_8500,8500,CF118BIS1,750
1923_CAF_B-119_P_10000,10000,CFB-119B1,750
1923_CAF_B-119_P_5000,5000,CFOB-1191,750
1923_CAF_B-120_P_100,100,CF0B-1205,725
1923_CAF_B-121_P_100,100,CF0B-1215,725
1923_CAF_B-124_P_9000,9000,CF0B-1241,750
1923_CAF_B-126_P_2500,2500,CF0B-1261,750
1923_CAF_B-127_P_2000,2000,CF0B-1271,750
1923_CAF_D-51_P_100,100,CF00D-515,719
1923_CAF_D-52_P_100,100,CF00D-525,719
1923_CAF_D-53_P_5000,5000,CF00D-531,726
1923_CAF_D-54_P_100,100,CF00D-545,719
1923_CAF_D-56_P_5000,5000,CF00D-561,726
1923_CAF_D-60_P_100,100,CF00D-605,719
1923_CAF_D-62_P_2500,2500,CF00D-621,726
1923_CAF_D-63_P_3000,3000,CF00D-631,726
1923_CAF_D-71_P_1000,1000,CF00D-711,726
1923_CAF_E-19_P_100,100,CF00E-195,719
1923_CAF_F-16_P_100,100,CF00F-165,719
1923_CAF_F-17_P_100,100,CF00F-175,719
1923_CAF_F-19_P_100,100,CF00F-195,719
1923_CAF_G-76_P_100,100,CF00G-765,724
1923_CAF_G-76_P_1500,1500,CF0G-76B1,722
1923_CAF_G-76_P_5000,5000,CF00G-761,722
1923_CAF_G-77_P_100,100,CF00G-775,724
1923_CAF_G-78_P_5000,5000,CF00G-781,722
1923_CAF_G-79_P_10000,10000,CF00G-791,722
1923_CAF_G-81_P_3000,3000,CF00G-811,722
1923_CAF_G-84_P_100,100,CF00G-845,724
1923_CAF_G-85_P_100,100,CF00G-855,724
1923_CAF_G-85_P_3000,3000,CF00G-851,722
1923_CAF_G-86_P_100,100,CF00G-865,724
1923_MISSION CAF A106_P_10000,10000,1223-0801,721
1923_NP10 R1_P_5000,5000,2214-0641,750
1923_NP10 R1A_P_10000,10000,94PHQ5171,750
1923_NP10 R2_P_5000,5000,94PHQ5091,750
1923_NP10 R2A_P_10000,10000,94PHQ5181,750
1923_NP10 R3_P_5000,5000,94PHQ5101,750
1923_NP10 R3A_P_10000,10000,94PHQ5191,750
1923_NP10 R4_P_5000,5000,94PHQ5111,750
1923_NP10 R4A_P_10000,10000,94PHQ5201,750
1923_NP10 R5_P_5000,5000,94PHQ5121,750
1923_NP10 R5A_P_10000,10000,94PHQ5241,750
1923_NP10 R6A_P_10000,10000,94PHQ5211,750
1923_NP10 R7_P_5000,5000,94PHQ5141,750
1923_NP10 R7A_P_10000,10000,94PHQ5221,750
1923_NP10 R8_P_5000,5000,94PHQ5151,750
1923_NP10 R8A_P_10000,10000,94PHQ5231,750
1923_NP10 R9_P_5000,5000,94PHQ5161,750
1923_NP11_P_10000,10000,1522-0411,750
1923_NP11_P_20000,20000,N23000011,750
1923_NP11_P_5000,5000,1522-0401,750
1923_NP12_P_10000,10000,1819-0101,750
1923_NP12_P_5000,5000,1819-0091,750
1923_NP2_P_5000,5000,2324-0401,750
1923_NP4_P_5000,5000,0616-0151,750
1923_NP5_P_10000,10000,1645-0191,750
1923_NP5_P_5000,5000,1645-0181,750
1923_NP9 R10_P_5000,5000,2810-0121,750
1923_NP9 R11_P_5000,5000,2810-0131,750
1923_NP9 R12_P_5000,5000,2810-0141,750
1923_NP9 R13_P_5000,5000,2810-0151,750
1923_NP9 R14_P_5000,5000,2810-0161,750
1923_NP9 R15_P_5000,5000,2810-0171,750
1923_NP9 R16_P_5000,5000,2810-0181,750
1923_NP9 R17_P_5000,5000,2810-0191,750
1923_NP9 R18_P_5000,5000,2810-0201,750
1923_NP9 R19_P_5000,5000,2810-0211,750
1923_NP9 R2_P_5000,5000,2810-0031,750
1923_NP9 R20_P_5000,5000,2710-0121,750
1923_NP9 R21_P_5000,5000,2810-0221,750
1923_NP9 R3_P_5000,5000,2810-0051,750
1923_NP9 R4_P_5000,5000,2810-0061,750
1923_NP9 R5_P_5000,5000,2810-0071,750
1923_NP9 R6_P_5000,5000,2810-0081,750
1923_NP9 R7_P_5000,5000,2810-0091,750
1923_NP9 R8_P_5000,5000,2810-0101,750
1923_NP9 R9_P_5000,5000,2810-0111,750
1924_CAF_A-111_P_100,100,CF0A-1115,725
1924_CAF_A-112_P_11000,11000,CF0A-1121,721
1924_CAF_A-113_P_5000,5000,CF0A-1131,721
1924_CAF_A-114_P_100,100,CF0A-1145,725
1924_CAF_A-115_P_100,100,CF0A-1155,725
1924_CAF_A-116_P_100,100,CF0A-1165,721
1924_CAF_A-116_P_5000,5000,CF0A-1161,721
1924_CAF_A-117_P_100,100,CF0A-1175,725
1924_CAF_A-119_P_100,100,CF0A-1195,725
1924_CAF_A-120_P_10000,10000,CFA-120B1,721
1924_CAF_A-120_P_5000,5000,CF0A-1201,721
1924_CAF_A-121_P_100,100,CF0A-1215,725
1924_CAF_A-121_P_2500,2500,CFA-121B1,721
1924_CAF_A-121_P_5000,5000,CF0A-1211,721
1924_CAF_A-122_P_100,100,CF0A-1225,725
1924_CAF_A-122_P_2000,2000,CF0A-1221,721
1924_CAF_A-127_P_100,100,CF0A-1275,725
1924_CAF_A-129_P_100,100,CF0A-1295,725
1924_CAF_A-130_P_10000,10000,CF0A-1301,721
1924_CAF_A-131_P_5000,5000,CF0A-1311,721
1924_CAF_B-128_P_100,100,CF0B-1285,750
1924_CAF_B-128_P_2500,2500,CFB-128B1,750
1924_CAF_B-128_P_5000,5000,CF0B-1281,750
1924_CAF_B-129_P_9000,9000,CF0B-1291,750
1924_CAF_B-130_P_2000,2000,CF0B-1301,750
1924_CAF_B-130BIS_P_2500,2500,CF130BBI1,750
1924_CAF_B-131_P_5000,5000,CF0B-1311,750
1924_CAF_B-131_P_8000,8000,CFB-131B1,750
1924_CAF_B-132_P_100,100,CF0B-1325,725
1924_CAF_B-135_P_10000,10000,CFB-135B1,721
1924_CAF_B-135_P_5000,5000,CF0B-1351,721
1924_CAF_B-136_P_10000,10000,CFB-136B1,726
1924_CAF_B-136_P_5000,5000,CF0B-1361,726
1924_CAF_B-137_P_100,100,CF0B-1375,725
1924_CAF_B-150_P_100,100,CF0B-1505,726
1924_CAF_B-150_P_5000,5000,CF0B-1501,726
1924_CAF_D-68_P_100,100,CF00D-685,719
1924_CAF_D-69_P_100,100,CF00D-695,719
1924_CAF_D-70_P_100,100,CF00D-705,719
1924_CAF_D-72_P_10000,10000,CF00D-721,726
1924_CAF_D-74_P_100,100,CF00D-745,719
1924_CAF_D-78_P_5000,5000,CF00D-781,726
1924_CAF_D-79_P_100,100,CF00D-795,719
1924_CAF_D-80_P_100,100,CF00D-805,719
1924_CAF_D-82_P_5000,5000,CF00D-821,726
1924_CAF_D-83_P_5000,5000,CF00D-831,726
1924_CAF_D-84_P_100,100,CF00D-845,719
1924_CAF_D-84_P_5000,5000,CF00D-841,726
1924_CAF_D-91_P_3000,3000,CF00D-911,726
1924_CAF_G-80_P_10000,10000,CFG-080B1,750
1924_CAF_G-80_P_5000,5000,CF0G-0801,750
1924_CAF_H-101_P_5000,5000,CF0H-1011,722
1924_CAF_H-103_P_5000,5000,CF0H-1031,722
1924_CAF_H-76_P_100,100,CF00H-765,724
1924_CAF_H-77_P_2000,2000,CF00H-771,722
1924_CAF_H-80_P_2500,2500,CF00H-801,722
1924_CAF_H-81_P_2500,2500,CF00H-811,722
1924_CAF_H-82_P_8000,8000,CF00H-821,722
1924_CAF_H-89_P_5000,5000,CF00H-891,722
1924_CAF_H-91_P_100,100,CF00H-915,724
1924_CAF_H-98_P_100,100,CF00H-985,724
1924_NP 11_P_10000,10000,1647-0251,750
1924_NP 5_P_10000,10000,1536-0741,750
1924_NP 5_P_5000,5000,1536-0731,750
1924_NP 7_P_10000,10000,1727-0031,750
1924_NP 7_P_5000,5000,1727-0021,750
1924_NP1 A_P_5000,5000,3621-0411,750
1924_NP1 B_P_5000,5000,3621-0421,750
1924_NP2_P_10000,10000,2016-0081,750
1924_NP2_P_5000,5000,2343-0211,750
1924_NP2_P_8000,8000,2343-0201,750
1924_NP3 SERIE 1_P_5000,5000,93PHQ5891,750
1924_NP3 SERIE 2_P_10000,10000,3718-0411,750
1924_NP4 RA_P_5000,5000,3720-0461,750
1924_NP4 RB_P_5000,5000,3720-0471,750
1924_NP4 RC_P_5000,5000,3720-0481,750
1924_NP4 RD_P_5000,5000,3720-0491,750
1924_NP6_P_10000,10000,1218-0601,750
1924_NP6_P_5000,5000,1218-0591,750
1924_NP8_P_5000,5000,3123-0231,750
1924_NP9_P_5000,5000,2314-1541,750
1925_CAF_A-133_P_100,100,CF0A-1335,725
1925_CAF_A-133_P_5000,5000,CF0A-1331,721
1925_CAF_A-135_P_100,100,CF0A-1355,725
1925_CAF_A-136_P_10000,10000,CFA-136B1,721
1925_CAF_A-136_P_5000,5000,CF0A-1361,721
1925_CAF_A-137_P_100,100,CF0A-1375,725
1925_CAF_A-139_P_100,100,CF0A-1395,725
1925_CAF_A-140_P_100,100,CF0A-1405,725
1925_CAF_A-141_P_100,100,CF0A-1411,721
1925_CAF_A-142_P_100,100,CF0A-1425,725
1925_CAF_A-143_P_100,100,CF0A-1435,725
1925_CAF_A-144_P_100,100,CF0A-1445,725
1925_CAF_A-145_P_5000,5000,CF0A-1451,721
1925_CAF_A-146_P_100,100,CF0A-1465,725
1925_CAF_A-147_P_100,100,CF0A-1475,725
1925_CAF_A-148_P_5000,5000,CF0A-1481,721
1925_CAF_A-149_P_3000,3000,CF0A-1491,721
1925_CAF_A-149_P_8000,8000,CFA-149B1,721
1925_CAF_D-101_P_100,100,CF0D-1015,719
1925_CAF_D-108_P_100,100,CF0D-1085,719
1925_CAF_D-109_P_5000,5000,CF0D-1091,726
1925_CAF_D-110_P_5000,5000,CF0D-1101,726
1925_CAF_D-111_P_5000,5000,CF0D-1111,726
1925_CAF_D-113_P_5000,5000,CF0D-1131,726
1925_CAF_D-114_P_100,100,CF0D-1145,719
1925_CAF_D-115_P_100,100,CF0D-1155,719
1925_CAF_D-116_P_100,100,CF0D-1165,719
1925_CAF_D-117_P_100,100,CF0D-1175,719
1925_CAF_D-117BIS_P_100,100,CF117BIS5,719
1925_CAF_D-118_P_100,100,CF0D-1185,719
1925_CAF_D-119_P_100,100,CF0D-1195,719
1925_CAF_D-120_P_100,100,CF0D-1205,718
1925_CAF_D-92_P_100,100,CF00D-925,719
1925_CAF_D-93_P_100,100,CF00D-935,719
1925_CAF_D-94_P_5000,5000,CF00D-941,726
1925_CAF_D-95_P_9500,9500,CF00D-951,726
1925_CAF_D-96_P_100,100,CF00D-965,719
1925_CAF_E-1_P_10000,10000,CF000E-11,724
1925_CAF_E-1BIS_P_10000,10000,CF00E-1B1,1200
1925_CAF_F-0_P_10000,10000,CF00F-0B1,724
1925_CAF_F-0_P_3000,3000,CF000F-01,724
1925_CAF_G-87_P_100,100,CF00G-875,724
1925_CAF_G-87_P_5000,5000,CF00G-871,722
1925_CAF_G-88_P_100,100,CF00G-885,724
1925_CAF_G-89_P_100,100,CF00G-895,724
1925_CAF_G-91_P_3000,3000,CF00G-911,722
1925_CAF_G-92_P_3000,3000,CF00G-921,722
1925_CAF_G-93_P_5000,5000,CF00G-931,722
1925_CAF_G-94_P_100,100,CF00G-945,724
1925_CAF_G-95_P_5000,5000,CF00G-951,722
1925_CAF_G-97_P_100,100,CF00G-975,724
1925_CAF_G-99_P_2500,2500,CF00G-991,722
1925_CAF_H-1_P_100,100,CF000H-15,724
1925_CAF_H-147_P_100,100,CF0H-1475,724
1925_CAF_H-148_P_100,100,CF0H-1485,724
1925_CAF_H-149_P_100,100,CF0H-1495,724
1925_CAF_H-159_P_5000,5000,CF0H-1591,722
1925_CAF_H-1BIS_P_100,100,CFH-1BIS1,724
1925_CAF_J_P_10000,10000,CF00000J1,1200
1925_NP1_P_10000,10000,1019-0101,750
1925_NP1_P_5000,5000,2314-1221,750
1925_NP2_P_5000,5000,2016-0071,750
1925_NP3_P_10000,10000,3234-0411,750
1925_NP4_P_10000,10000,0920-0101,750
1925_NP4_P_5000,5000,0920-0111,750
1926_CAF_A-157_P_100,100,CF0A-1575,725
1926_CAF_A-158_P_100,100,CF0A-1585,725
1926_CAF_A-159_P_100,100,CF0A-1595,725
1926_CAF_A-160_P_2500,2500,CF0A-1601,721
1926_CAF_A-161_P_100,100,CF0A-1615,725
1926_CAF_A-163_P_5000,5000,CF0A-1631,721
1926_CAF_A-164_P_100,100,CF0A-1645,725
1926_CAF_A-165_P_5000,5000,CF0A-1651,721
1926_CAF_A-166_P_100,100,CF0A-1665,725
1926_CAF_A-167_P_100,100,CF0A-1675,725
1926_CAF_A-169_P_3000,3000,N26000011,721
1926_CAF_A-169_P_5000,5000,CF0A-1691,721
1926_CAF_A-170_P_100,100,CF0A-1705,725
1926_CAF_A-171_P_100,100,CF0A-1715,725
1926_CAF_A-172_P_100,100,CF0A-1725,721
1926_CAF_A-173_P_5000,5000,CF0A-1731,721
1926_CAF_A-174_P_100,100,CF0A-1745,721
1926_CAF_A-175_P_100,100,CF0A-1755,721
1926_CAF_A-176_P_5000,5000,CF0A-1761,721
1926_CAF_A-177_P_5000,5000,CF0A-1771,721
1926_CAF_A-178_P_100,100,CF0A-1785,721
1926_CAF_A-179_P_100,100,CF0A-1795,721
1926_CAF_A-181_P_100,100,CF0A-1815,721
1926_CAF_A-182_P_100,100,CF0A-1825,721
1926_CAF_B-151_P_100,100,CF0B-1515,721
1926_CAF_B-152_P_5000,5000,CF0B-1521,726
1926_CAF_B-152_P_9000,9000,CFB-152B1,726
1926_CAF_B-153_P_5000,5000,CF0B-1531,726
1926_CAF_B-153BIS_P_5000,5000,CF153BIS1,726
1926_CAF_B-154_P_100,100,CF0B-1545,719
1926_CAF_B-154_P_5000,5000,CF0B-1541,719
1926_CAF_B-155_P_10000,10000,CFB-155B1,719
1926_CAF_B-155_P_3000,3000,CF0B-1551,719
1926_CAF_B-156_P_100,100,CF0B-1565,721
1926_CAF_B-158_P_5000,5000,CF0B-1581,719
1926_CAF_B-160_P_100,100,CF0B-1605,721
1926_CAF_D-127_P_100,100,CF0D-1275,718
1926_CAF_D-128_P_100,100,CF0D-1285,718
1926_CAF_D-129_P_9500,9500,CF0D-1291,726
1926_CAF_D-132_P_100,100,CF0D-1325,718
1926_CAF_D-308_P_5000,5000,CF0D-3081,1200
1926_CAF_E-39_P_100,100,CF00E-391,718
1926_CAF_E-41_P_100,100,CF00E-415,719
1926_CAF_G-101_P_100,100,CF0G-1015,724
1926_CAF_G-102_P_100,100,CF0G-1025,724
1926_CAF_G-103_P_100,100,CF0G-1035,724
1926_CAF_G-104_P_100,100,CF0G-1045,724
1926_CAF_G-107_P_100,100,CF0G-1075,724
1926_CAF_G-108_P_100,100,CF0G-1085,724
1926_CAF_G-113_P_100,100,CF0G-1135,724
1926_CAF_G-115_P_100,100,CF0G-1155,724
1926_CAF_G-116_P_5000,5000,CF0G-1161,722
1926_CAF_G-118_P_100,100,CF0G-1185,724
1926_CAF_H-162_P_100,100,CF0H-1625,724
1926_CAF_H-163_P_5000,5000,CF0H-1631,722
1926_CAF_H-164_P_3000,3000,CF0H-1641,722
1926_CAF_H-164_P_9000,9000,CFH-164B1,722
1926_NP 4_P_10000,10000,1727-0011,750
1926_NP 6_P_10000,10000,1628-0051,750
1926_NP 9_P_100,100,94PHQ5853,1200
1926_NP1_P_5000,5000,2314-1151,750
1926_NP2_P_10000,10000,1522-0391,750
1926_NP3 R1_P_5000,5000,3234-0421,750
1926_NP3_P_10000,10000,2744-0271,750
1926_NP3_P_5000,5000,2744-0261,750
1926_NP5_P_10000,10000,3544-0231,750
1926_NP5_P_5000,5000,3544-0241,750
1926_NP7_P_10000,10000,2908-0121,750
1926_NP7_P_5000,5000,3008-0051,750
1926_NP8_P_10000,10000,3145-0351,750
1926_NP9_P_10000,10000,3334-0121,750
1927_CAF_A-184_P_100,100,CF0A-1845,721
1927_CAF_A-206_P_8000,8000,CF0A-2061,721
1927_CAF_C-58_P_100,100,CF00C-585,718
1927_CAF_C-59_P_100,100,CF00C-595,718
1927_CAF_C-61_P_100,100,CF00C-615,718
1927_CAF_C-69_P_100,100,CF00C-695,718
1927_CAF_C-70_P_100,100,CF00C-705,718
1927_CAF_D-144_P_100,100,CF0D-1445,718
1927_CAF_D-144_P_10000,10000,CFD-144B1,718
1927_CAF_D-144_P_5000,5000,CF0D-1441,718
1927_CAF_D-145_P_100,100,CF0D-1455,718
1927_CAF_D-146_P_2500,2500,CF0D-1461,750
1927_CAF_D-147_P_5000,5000,CF0D-1471,750
1927_CAF_D-148_P_100,100,CF0D-1485,718
1927_CAF_F-34_P_100,100,CF00F-345,719
1927_CAF_G-120_P_100,100,CF0G-1205,724
1927_CAF_G-122_P_5000,5000,CF0G-1221,722
1927_CAF_G-128_P_100,100,CF0G-1285,724
1927_CAF_H-165_P_100,100,CF0H-1655,724
1927_CAF_I-14_P_100,100,CF00I-145,724
1927_CAF_I-15_P_100,100,CF00I-155,724
1927_CAF_I-16_P_100,100,CF00I-165,724
1927_CAF_I-19_P_100,100,CF00I-195,724
1927_CAF_I-20_P_100,100,CF00I-205,724
1927_CAF_I-21_P_100,100,CF00I-215,724
1927_CAF_I-22_P_100,100,CF00I-225,724
1927_CAF_I-23_P_100,100,CF00I-235,724
1927_CAF_I-24_P_100,100,CF00I-245,724
1927_CAF_I-25_P_100,100,CF00I-255,724
1927_CAF_I-30_P_100,100,CF00I-305,724
1927_CAF_I-31_P_100,100,CF00I-315,724
1927_CAF_I-32_P_100,100,CF00I-325,724
1927_CAF_I-33_P_100,100,CF00I-335,724
1927_CAF_I-36_P_100,100,CF00I-365,724
1927_CAF_I-36_P_5000,5000,CF00I-361,722
1927_CAF_I-37_P_100,100,CF00I-375,724
1927_CAF_I-38_P_100,100,CF00I-385,724
1927_CAF_I-39_P_100,100,CF00I-395,724
1927_CAF_I-47_P_5000,5000,CF00I-471,722
1927_NP1 A_P_10000,10000,3007-0171,750
1927_NP1_P_10000,10000,2908-0131,750
1927_NP1_P_5000,5000,2708-0131,750
1927_NP2 R1_P_10000,10000,1110-0261,750
1927_NP2 R2_P_10000,10000,1110-0271,750
1927_NP2 R3_P_10000,10000,1110-0281,750
1927_NP2 R4_P_10000,10000,1110-0291,750
1927_NP2 R5_P_10000,10000,1211-0191,750
1927_NP2 R6_P_10000,10000,1210-0181,750
1927_NP2_P_5000,5000,2910-0061,1200
1927_NP3 A_P_10000,10000,3428-0151,750
1927_NP3_P_10000,10000,3529-0091,750
1927_NP3_P_12000,12000,3429-0191,1200
1927_NP3_P_15000,15000,3630-0191,750
1927_NP4_P_10000,10000,3226-0271,750
1927_NP5_P_10000,10000,1623-0251,750
1927_NP6_P_10000,10000,1623-0241,750
1927_NP8_P_5000,5000,3145-0361,750
1928_CAF_A-207_P_100,100,CF0A-2075,721
1928_CAF_A-208_P_5000,5000,CF0A-2081,721
1928_CAF_A-209_P_5000,5000,CF0A-2091,721
1928_CAF_A-212_P_5000,5000,CF0A-2121,721
1928_CAF_A-213_P_100,100,CF0A-2135,721
1928_CAF_A-213_P_5000,5000,CF0A-2131,721
1928_CAF_A-214_P_5000,5000,CF0A-2141,721
1928_CAF_A-215_P_5000,5000,CF0A-2151,721
1928_CAF_A-216_P_5000,5000,CF0A-2161,721
1928_CAF_A-217_P_100,100,CF0A-2175,721
1928_CAF_A-219_P_100,100,CF0A-2195,721
1928_CAF_A-220_P_100,100,CF0A-2205,721
1928_CAF_A-221_P_100,100,CF0A-2215,721
1928_CAF_A-222_P_100,100,CF0A-2225,721
1928_CAF_A-223_P_100,100,CF0A-2235,721
1928_CAF_A-224_P_100,100,CF0A-2245,721
1928_CAF_A-225_P_100,100,CF0A-2255,721
1928_CAF_A-226_P_5000,5000,CF0A-2261,721
1928_CAF_A-227_P_100,100,CF0A-2275,721
1928_CAF_A-228_P_100,100,CF0A-2285,721
1928_CAF_A-231_P_100,100,CF0A-2315,721
1928_CAF_A-233_P_5000,5000,CF0A-2331,721
1928_CAF_A-233BIS_P_5000,5000,CF233BIS1,721
1928_CAF_A-234_P_2500,2500,CF0A-2341,721
1928_CAF_A-235_P_5000,5000,CF0A-2351,721
1928_CAF_A-236_P_11000,11000,CF0A-2361,721
1928_CAF_A-237_P_100,100,CF0A-2375,721
1928_CAF_A-241_P_5000,5000,CF0A-2411,721
1928_CAF_A-242_P_5000,5000,CF0A-2421,721
1928_CAF_A-244_P_100,100,CF0A-2445,721
1928_CAF_A-246_P_100,100,CF0A-2465,721
1928_CAF_A-254_P_5000,5000,CF0A-2541,721
1928_CAF_A-255_P_5000,5000,CF0A-2551,721
1928_CAF_C-72_P_100,100,CF00C-725,718
1928_CAF_C-75_P_100,100,CF00C-755,718
1928_CAF_C-76_P_100,100,CF00C-765,718
1928_CAF_C-77_P_100,100,CF00C-775,718
1928_CAF_C-78_P_100,100,CF00C-785,718
1928_CAF_C-79_P_100,100,CF00C-795,718
1928_CAF_C-80_P_100,100,CF00C-805,718
1928_CAF_C-82_P_100,100,CF00C-825,718
1928_CAF_C-83_P_100,100,CF00C-835,750
1928_CAF_C-84_P_100,100,CF00C-845,718
1928_CAF_C-85_P_100,100,CF00C-855,718
1928_CAF_I-60_P_5000,5000,CF00I-601,722
1928_CAF_I-61_P_5000,5000,CF00I-611,722
1928_CAF_I-68_P_5000,5000,CF00I-681,722
1928_CAF_S2BIS_P_100,100,CF0S2BIS1,722
1928_CAF_S-6_P_100,100,CF000S-65,722
1928_CAF_S-6_P_3000,3000,CF00S-6B1,722
1928_CAF_S-6_P_5000,5000,CF000S-61,722
1928_CAF_S-7_P_100,100,CF000S-75,722
1928_NP1 R2_P_10000,10000,N28000011,1200
1928_NP1_P_5000,5000,3007-0151,750
1928_NP2_P_10000,10000,2910-0051,1200
1928_NP3_P_10000,10000,3344-0101,750
1928_NP3_P_5000,5000,3344-0111,750
1928_NP4 A90_P_10000,10000,3411-0531,750
1928_NP4_P_10000,10000,3411-0561,750
1928_NP5_P_10000,10000,3913-0151,750
1929_CAF_A-261_P_5000,5000,CF0A-2611,721
1929_CAF_B-161_P_13000,13000,CF0B-1611,719
1929_CAF_B-162_P_15000,15000,CF0B-1621,719
1929_CAF_B-163_P_100,100,CF0B-1635,721
1929_CAF_B-164_P_2500,2500,CF0B-1641,719
1929_CAF_B-165_P_2000,2000,CF0B-1651,719
1929_CAF_B-166_P_100,100,CF0B-1665,721
1929_CAF_B-178_P_5000,5000,CF0B-1781,719
1929_CAF_B-180_P_100,100,CF0B-1805,721
1929_CAF_B-182_P_100,100,CF0B-1825,721
1929_CAF_B-185_P_100,100,CF0B-1855,721
1929_CAF_B-187_P_100,100,CF0B-1875,721
1929_CAF_B-190_P_100,100,CF0B-1905,721
1929_CAF_C-109_P_100,100,CF0C-1095,718
1929_CAF_C-110_P_100,100,CF0C-1105,718
1929_CAF_C-111_P_2000,2000,CF0C-1111,718
1929_CAF_C-112_P_100,100,CF0C-1125,718
1929_CAF_C-113_P_100,100,CF0C-1135,718
1929_CAF_C-114_P_100,100,CF0C-1145,718
1929_CAF_C-116_P_100,100,CF0C-1165,718
1929_CAF_C-118_P_100,100,CF0C-1185,718
1929_CAF_C-119_P_100,100,CF0C-1195,718
1929_CAF_C-120_P_100,100,CF0C-1205,718
1929_CAF_C-121_P_100,100,CF0C-1215,718
1929_CAF_C-122_P_100,100,CF0C-1225,718
1929_CAF_C-123_P_5000,5000,CF0C-1231,726
1929_CAF_C-124_P_11000,11000,CF0C-1241,719
1929_CAF_C-125_P_100,100,CF0C-1255,718
1929_CAF_C-93_P_100,100,CF00C-931,718
1929_CAF_C-97_P_100,100,CF00C-971,718
1929_CAF_F-47_P_100,100,CF00F-475,718
1929_CAF_F-48_P_5000,5000,CF00F-481,724
1929_CAF_F-50_P_8500,8500,CF00F-501,724
1929_CAF_F-51_P_9000,9000,CF00F-511,724
1929_CAF_F-53_P_100,100,CF00F-535,718
1929_CAF_F-54_P_100,100,CF00F-545,718
1929_CAF_F-58_P_100,100,CF00F-585,718
1929_CAF_F-59_P_100,100,CF00F-595,718
1929_CAF_F-60_P_5000,5000,CF00F-601,724
1929_CAF_F-60BIS_P_5000,5000,CF-60BIS1,724
1929_CAF_F-61_P_100,100,CF00F-615,718
1929_CAF_F-62_P_100,100,CF00F-625,718
1929_CAF_F-63_P_100,100,CF00F-635,718
1929_CAF_F-64_P_100,100,CF00F-645,718
1929_CAF_F-65_P_100,100,CF00F-655,718
1929_CAF_I-70_P_100,100,CF00I-705,724
1929_CAF_I-73_P_100,100,CF00I-735,724
1929_CAF_P-70_P_100,100,CF00P-701,724
1929_NP1 R12_P_10000,10000,2709-0041,750
1929_NP1 R15_P_10000,10000,2708-0141,750
1929_NP1 R16_P_10000,10000,2708-0151,750
1929_NP1 R18_P_10000,10000,2709-0061,750
1929_NP1 R19_P_10000,10000,2709-0071,750
1929_NP1 R20_P_10000,10000,2808-0111,750
1929_NP2 R0_P_10000,10000,3613-0301,750
1929_NP2 R1_P_10000,10000,3613-0241,750
1929_NP2 R2_P_10000,10000,3613-0251,750
1929_NP2 R3_P_5000,5000,3613-0261,750
1929_NP2 R4_P_10000,10000,3613-0271,750
1929_NP2 R5_P_10000,10000,3613-0281,750
1929_NP2 R6_P_10000,10000,3613-0291,750
1929_NP3_P_10000,10000,3323-0411,750
1929_NP3BIS_P_10000,10000,3323-0561,750
1929_NP4_P_15000,15000,3410-0081,750
1929_NP5_P_15000,15000,0814-0041,750
1929_NP6 R1_P_10000,10000,3011-0091,1200
1929_NP6 R2_P_10000,10000,3211-0091,1200
1929_NP6 R3_P_10000,10000,2912-0041,1200
1929_NP7 R1 REIMS_P_10000,10000,2611-0141,750
1929_NP7 R1 SOISSONS_P_10000,10000,94PHQ4341,750
1929_NP7 R2_P_10000,10000,2711-0101,750
1929_NP7 R3_P_10000,10000,2811-0051,750
1929_NP7 R4_P_10000,10000,2711-0111,750
1929_NP8_P_10000,10000,2706-0161,750
1929_NP9_P_5000,5000,3643-0271,750
1930_CAF_B-191_P_100,100,CF0B-1915,721
